brewery_id,Brewery_Name,Brewery_City,Brewery_State,ABV,IBU,Beer_Name,Beer_Style,Beer_Ounces
433,French Broad Brewery,Asheville,NC,0.07,24,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12
433,French Broad Brewery,Asheville,NC,0.053,32,Gateway Kolsch Style Ale,Kölsch,12
434,Angry Orchard Cider Company,Cincinnati,OH,0.05,NA,Angry Orchard Crisp Apple,Cider,12
434,Angry Orchard Cider Company,Cincinnati,OH,0.05,NA,Angry Orchard Crisp Apple,Cider,16
434,Angry Orchard Cider Company,Cincinnati,OH,0.05,NA,Angry Orchard Apple Ginger,Cider,16
435,Two Roads Brewing Company,Stratford,CT,0.05,NA,Ol' Factory Pils,German Pilsener,12
435,Two Roads Brewing Company,Stratford,CT,0.048,NA,Workers Comp Saison,Saison / Farmhouse Ale,12
435,Two Roads Brewing Company,Stratford,CT,0.072,NA,Road 2 Ruin Double IPA,American Double / Imperial IPA,12
435,Two Roads Brewing Company,Stratford,CT,0.06,NA,Honeyspot Road White IPA,American White IPA,12
435,Two Roads Brewing Company,Stratford,CT,0.05,NA,No Limits Hefeweizen,Hefeweizen,16
436,Southern Oregon Brewing Company,Medford,OR,0.055,65,Nice Rack IPA,American IPA,16
436,Southern Oregon Brewing Company,Medford,OR,0.048,32,Na Zdraví Pilsner,Czech Pilsener,16
437,Brooklyn Brewery,Brooklyn,NY,0.052,NA,Brooklyn Lager (12 oz.),American Amber / Red Lager,12
437,Brooklyn Brewery,Brooklyn,NY,0.052,NA,Brooklyn Lager (16 oz.),American Amber / Red Lager,16
437,Brooklyn Brewery,Brooklyn,NY,0.045,NA,Brooklyn Summer Ale (2011),English Pale Mild Ale,12
437,Brooklyn Brewery,Brooklyn,NY,0.068,47,East India Pale Ale,English India Pale Ale (IPA),12
437,Brooklyn Brewery,Brooklyn,NY,0.045,NA,Brooklyn Summer Ale,English Pale Mild Ale,12
437,Brooklyn Brewery,Brooklyn,NY,0.068,47,East India Pale Ale,English India Pale Ale (IPA),16
438,The Right Brain Brewery,Traverse City,MI,0.047,NA,Will Power Pale Ale,American Pale Ale (APA),16
438,The Right Brain Brewery,Traverse City,MI,0.059,NA,CEO Stout,American Stout,16
438,The Right Brain Brewery,Traverse City,MI,0.058,NA,Northern Hawk Owl Amber,American Amber / Red Ale,12
439,Kona Brewing Company,Kona,HI,0.046,18,Longboard Island Lager,American Amber / Red Lager,12
439,Kona Brewing Company,Kona,HI,0.046,18,Longboard Island Lager,American Amber / Red Lager,12
439,Kona Brewing Company,Kona,HI,0.046,18,Longboard Island Lager,American Amber / Red Lager,16
439,Kona Brewing Company,Kona,HI,0.046,18,Longboard Island Lager,American Amber / Red Lager,24
440,MillKing It Productions,Royal Oak,MI,NA,NA,AXL Pale Ale,American Pale Ale (APA),16
440,MillKing It Productions,Royal Oak,MI,0.048,NA,BRIK Irish Red Ale,Irish Red Ale,16
440,MillKing It Productions,Royal Oak,MI,0.048,NA,SNO White Ale,Witbier,16
441,Pateros Creek Brewing Company,Fort Collins,CO,0.05,24,Cache La Porter,American Porter,16
441,Pateros Creek Brewing Company,Fort Collins,CO,0.044,28,Car 21,English Bitter,16
441,Pateros Creek Brewing Company,Fort Collins,CO,0.045,22,Old Town Ale,Kölsch,16
441,Pateros Creek Brewing Company,Fort Collins,CO,0.053,48,Stimulator Pale Ale,American Pale Ale (APA),16
441,Pateros Creek Brewing Company,Fort Collins,CO,0.052,23,Rustic Red,Irish Red Ale,16
442,O'Fallon Brewery,O'Fallon,MO,0.051,7,O'Fallon Wheach,Fruit / Vegetable Beer,12
442,O'Fallon Brewery,O'Fallon,MO,0.061,66,5 Day IPA,American IPA,12
442,O'Fallon Brewery,O'Fallon,MO,0.055,NA,O'Fallon Pumpkin Beer,Pumpkin Ale,12
443,Marble Brewery,Albuquerque,NM,0.062,NA,Marble India Pale Ale,American IPA,12
443,Marble Brewery,Albuquerque,NM,0.047,NA,Marble Pilsner,German Pilsener,12
444,Big Wood Brewery,Vadnais Heights,MN,0.066,50,Bark Bite IPA,American IPA,16
444,Big Wood Brewery,Vadnais Heights,MN,0.055,35,Morning Wood,Oatmeal Stout,16
444,Big Wood Brewery,Vadnais Heights,MN,0.098,76,Bad Axe Imperial IPA,American Double / Imperial IPA,16
444,Big Wood Brewery,Vadnais Heights,MN,0.099,85,Forest Fire Imperial Smoked Rye,Rye Beer,16
444,Big Wood Brewery,Vadnais Heights,MN,0.053,43,Jack Pine Savage,American Pale Ale (APA),16
445,Howard Brewing Company,Lenoir,NC,0.055,NA,Action Man Lager,Vienna Lager,12
445,Howard Brewing Company,Lenoir,NC,0.065,NA,Trail Maker Pale Ale,American Pale Ale (APA),12
446,Downeast Cider House,Leominster,MA,0.051,NA,Orignal Blend,Cider,12
446,Downeast Cider House,Leominster,MA,0.049,NA,Cranberry Blend,Cider,12
447,Swamp Head Brewery,Gainesville,FL,0.059,18,Wild Night,Cream Ale,12
447,Swamp Head Brewery,Gainesville,FL,0.05,38,Midnight Oil,Oatmeal Stout,12
447,Swamp Head Brewery,Gainesville,FL,0.056,35,Stump Knocker Pale Ale,American Pale Ale (APA),12
447,Swamp Head Brewery,Gainesville,FL,0.05,10,Cotton Mouth,Witbier,12
447,Swamp Head Brewery,Gainesville,FL,0.073,50,Big Nose,American IPA,12
448,Mavericks Beer Company,Half Moon Bay,CA,0.037,53,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12
448,Mavericks Beer Company,Half Moon Bay,CA,0.037,21,Pace Setter Belgian Style Wit,Witbier,12
448,Mavericks Beer Company,Half Moon Bay,CA,0.037,34,Pit Stop Chocolate Porter,American Porter,12
449,TailGate Beer,San Diego,CA,0.049,28,TailGate Hefeweizen,Hefeweizen,12
449,TailGate Beer,San Diego,CA,0.05,19,Blacktop Blonde,American Blonde Ale,12
449,TailGate Beer,San Diego,CA,0.05,19,Blacktop Blonde,American Blonde Ale,24
449,TailGate Beer,San Diego,CA,0.049,28,TailGate Hefeweizen,Hefeweizen,24
449,TailGate Beer,San Diego,CA,0.05,44,TailGate IPA,American IPA,12
449,TailGate Beer,San Diego,CA,0.05,44,TailGate IPA,American IPA,24
449,TailGate Beer,San Diego,CA,0.05,NA,TailGate Saison,Saison / Farmhouse Ale,12
449,TailGate Beer,San Diego,CA,0.08,95,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12
450,Northwest Brewing Company,Pacific,WA,0.063,42,Three Skulls Ale Pale Ale,American Pale Ale (APA),16
450,Northwest Brewing Company,Pacific,WA,0.063,NA,Hoppy Bitch IPA,American IPA,16
451,Dad & Dude's Breweria,Aurora,CO,0.065,NA,Dank IPA (2012),American IPA,16
451,Dad & Dude's Breweria,Aurora,CO,0.065,NA,Dank IPA,American IPA,16
452,Centennial Beer Company,Edwards,CO,0.05,NA,All American Red Ale,American Amber / Red Ale,12
452,Centennial Beer Company,Edwards,CO,0.05,NA,All American Blonde Ale,American Blonde Ale,12
453,Denali Brewing Company,Talkeetna,AK,0.058,46,Single Engine Red,Irish Red Ale,12
453,Denali Brewing Company,Talkeetna,AK,0.065,71,Twister Creek India Pale Ale,American IPA,12
453,Denali Brewing Company,Talkeetna,AK,0.056,46,Mother Ale,American Blonde Ale,12
453,Denali Brewing Company,Talkeetna,AK,0.059,55,Chuli Stout,Irish Dry Stout,12
454,Deschutes Brewery,Bend,OR,0.05,40,Mirror Pond Pale Ale,American Pale Ale (APA),12
455,Sunken City Brewing Company,Hardy,VA,0.07,NA,Red Clay IPA,American IPA,12
455,Sunken City Brewing Company,Hardy,VA,0.045,NA,Dam Lager,American Amber / Red Lager,12
456,Lucette Brewing Company,Menominie,WI,0.048,NA,The Farmer's Daughter,American Blonde Ale,16
456,Lucette Brewing Company,Menominie,WI,0.052,NA,Ride Again Pale Ale,American Pale Ale (APA),16
456,Lucette Brewing Company,Menominie,WI,0.062,NA,Hips Don't Lie,Hefeweizen,16
457,The Black Tooth Brewing Company,Sheridan,WY,0.059,15,Wagon Box Wheat Beer,American Pale Wheat Ale,12
457,The Black Tooth Brewing Company,Sheridan,WY,0.048,16,Saddle Bronc Brown Ale (2013),English Brown Ale,12
457,The Black Tooth Brewing Company,Sheridan,WY,0.07,75,Indian Paintbrush IPA,American IPA,12
457,The Black Tooth Brewing Company,Sheridan,WY,0.046,20,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12
458,Kenai River Brewing Company,Soldotna,AK,0.058,NA,Skilak Scottish Ale (2011),Scottish Ale,12
458,Kenai River Brewing Company,Soldotna,AK,0.068,NA,Sunken Island IPA,American IPA,12
458,Kenai River Brewing Company,Soldotna,AK,0.05,15,Peninsula Brewers Reserve (PBR),American Blonde Ale,12
458,Kenai River Brewing Company,Soldotna,AK,0.058,NA,Skilak Scottish Ale,Scottish Ale,12
459,River North Brewery,Denver,CO,0.05,NA,River North Ale,American Amber / Red Ale,16
459,River North Brewery,Denver,CO,0.05,NA,River North White Ale,Witbier,16
460,Fremont Brewing Company,Seattle,WA,0.065,80,Interurban IPA,American IPA,12
460,Fremont Brewing Company,Seattle,WA,0.056,30,Universale Pale Ale,American Pale Ale (APA),12
460,Fremont Brewing Company,Seattle,WA,0.065,45,Fremont Summer Ale,American Pale Ale (APA),12
460,Fremont Brewing Company,Seattle,WA,0.065,35,Harvest Ale,Saison / Farmhouse Ale,12
460,Fremont Brewing Company,Seattle,WA,0.08,NA,Abominable Ale,English Strong Ale,12
460,Fremont Brewing Company,Seattle,WA,0.045,NA,Fremont Organic Pale Ale,American Pale Ale (APA),12
460,Fremont Brewing Company,Seattle,WA,0.04,NA,77 Fremont Select Spring Session IPA,American IPA,12
461,Armstrong Brewing Company,South San Francisco,CA,0.052,10,Mo's Gose,Gose,16
462,AC Golden Brewing Company,Golden,CO,0.055,26,Colorado Native (2011),American Amber / Red Lager,12
462,AC Golden Brewing Company,Golden,CO,0.055,26,Colorado Native,American Amber / Red Lager,12
463,Big Bend Brewing Company,Alpine,TX,0.06,NA,Terlingua Gold,American Blonde Ale,12
463,Big Bend Brewing Company,Alpine,TX,0.056,NA,Big Bend Hefeweizen,Hefeweizen,12
463,Big Bend Brewing Company,Alpine,TX,0.064,NA,Number 22 Porter,American Porter,12
463,Big Bend Brewing Company,Alpine,TX,0.047,NA,Tejas Lager,Czech Pilsener,12
463,Big Bend Brewing Company,Alpine,TX,0.078,NA,La Frontera Premium IPA,American IPA,12
464,Good Life Brewing Company,Bend,OR,0.06,18,Sweet As Pacific Ale,American Pale Wheat Ale,12
464,Good Life Brewing Company,Bend,OR,0.07,70,Descender IPA,American IPA,12
465,Engine 15 Brewing,Jacksonville Beach,FL,0.07,NA,Nut Sack Imperial Brown Ale,American Brown Ale,12
466,Green Room Brewing,Jacksonville,FL,0.05,30,Pablo Beach Pale Ale,American Pale Ale (APA),12
467,Brindle Dog Brewing Company,Tampa Bay,FL,NA,NA,Orange Grove Wheat Ale,American Pale Wheat Ale,12
467,Brindle Dog Brewing Company,Tampa Bay,FL,NA,NA,Tampa Pale Ale,American Pale Ale (APA),12
468,Peace Tree Brewing Company,Knoxville,IA,0.05,NA,Side Kick Kölsch,Kölsch,12
469,Terrapin Brewing Company,Athens,GA,0.047,42,RecreationAle,American Pale Ale (APA),12
470,Pete's Brewing Company,San Antonio,TX,0.047,NA,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12
470,Pete's Brewing Company,San Antonio,TX,0.047,NA,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12
470,Pete's Brewing Company,San Antonio,TX,0.047,NA,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12
470,Pete's Brewing Company,San Antonio,TX,NA,NA,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12
470,Pete's Brewing Company,San Antonio,TX,0.049,NA,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12
470,Pete's Brewing Company,San Antonio,TX,0.047,NA,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12
470,Pete's Brewing Company,San Antonio,TX,0.051,NA,Pete's ESP Lager (1998),American Pale Lager,12
471,Okoboji Brewing Company,Spirit Lake,IA,0.05,23,Boji Beach Golden Rye Ale,Rye Beer,16
471,Okoboji Brewing Company,Spirit Lake,IA,0.057,26,Winter Games Select #32 Stout,American Stout,16
471,Okoboji Brewing Company,Spirit Lake,IA,0.05,45,Boji Blue Pale Ale,American Pale Ale (APA),16
471,Okoboji Brewing Company,Spirit Lake,IA,0.06,29,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16
471,Okoboji Brewing Company,Spirit Lake,IA,0.065,26,33 Select Brown Ale,American Brown Ale,16
471,Okoboji Brewing Company,Spirit Lake,IA,0.095,19,The Hole in Hadrian's Wall,Scottish Ale,16
472,Crystal Springs Brewing Company,Boulder,CO,0.052,23,Summertime Ale,Kölsch,16
472,Crystal Springs Brewing Company,Boulder,CO,0.06,31,South Ridge Amber Ale,American Amber / Red Ale,16
473,Engine House 9,Tacoma,WA,0.05,NA,Underachiever,American Adjunct Lager,16
474,Tonka Beer Company,Minnetonka,MN,0.068,NA,Preservation IPA,American IPA,16
474,Tonka Beer Company,Minnetonka,MN,0.05,NA,Big Island Shandy,Shandy,16
475,Red Hare Brewing Company,Marietta,GA,0.049,NA,Long Day Lager,Czech Pilsener,12
475,Red Hare Brewing Company,Marietta,GA,0.062,55,Gangway IPA,American IPA,12
475,Red Hare Brewing Company,Marietta,GA,0.072,55,Watership Brown Ale,American Brown Ale,12
476,Hangar 24 Craft Brewery,Redlands,CA,0.043,14,Hangar 24 Helles Lager,Munich Helles Lager,12
476,Hangar 24 Craft Brewery,Redlands,CA,0.046,17,Orange Wheat,Fruit / Vegetable Beer,12
477,Big Elm Brewing,Sheffield,MA,0.06,NA,413 Farmhouse Ale,Saison / Farmhouse Ale,12
477,Big Elm Brewing,Sheffield,MA,0.065,NA,Gerry Dog Stout,American Stout,12
477,Big Elm Brewing,Sheffield,MA,0.07,NA,Big Elm IPA,American IPA,12
478,Good People Brewing Company,Birmingham,AL,0.058,36,Good People American Brown Ale,American Brown Ale,12
478,Good People Brewing Company,Birmingham,AL,0.06,64,Good People IPA,American IPA,12
478,Good People Brewing Company,Birmingham,AL,0.06,54,Coffee Oatmeal Stout,Oatmeal Stout,12
478,Good People Brewing Company,Birmingham,AL,0.093,103,Snake Handler Double IPA,American Double / Imperial IPA,12
478,Good People Brewing Company,Birmingham,AL,0.056,36,Good People Pale Ale,American Pale Ale (APA),12
479,Heavy Seas Beer,Halethorpe,MD,0.06,NA,Davy Jones Lager,Cream Ale,12
479,Heavy Seas Beer,Halethorpe,MD,0.06,30,AARGHtoberfest!,Märzen / Oktoberfest,12
479,Heavy Seas Beer,Halethorpe,MD,0.072,45,Loose Cannon,American IPA,12
480,Telluride Brewing Company,Telluride,CO,0.055,NA,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12
480,Telluride Brewing Company,Telluride,CO,0.064,NA,Tempter IPA,American IPA,12
480,Telluride Brewing Company,Telluride,CO,0.057,NA,Face Down Brown Ale,American Brown Ale,12
481,7 Seas Brewing Company,Gig Harbor,WA,0.084,82,Ballz Deep Double IPA,American Double / Imperial IPA,16
481,7 Seas Brewing Company,Gig Harbor,WA,0.054,30,British Pale Ale,English Pale Ale,16
481,7 Seas Brewing Company,Gig Harbor,WA,0.054,30,British Pale Ale (2010),English Pale Ale,16
481,7 Seas Brewing Company,Gig Harbor,WA,0.059,75,Rude Parrot IPA,American IPA,16
482,Confluence Brewing Company,Des Moines,IA,0.056,21,Farmer John's Multi-Grain Ale,American Blonde Ale,16
482,Confluence Brewing Company,Des Moines,IA,0.048,22,Capital Gold Golden Lager,German Pilsener,16
482,Confluence Brewing Company,Des Moines,IA,0.068,75,Des Moines IPA,American IPA,16
483,Bale Breaker Brewing Company,Yakima,WA,0.044,38,Field 41 Pale Ale,American Pale Ale (APA),12
483,Bale Breaker Brewing Company,Yakima,WA,0.068,70,Topcutter India Pale Ale,American IPA,12
484,The Manhattan Brewing Company,New York,NY,NA,NA,Manhattan Gold Lager (1990),American Amber / Red Lager,12
485,MacTarnahans Brewing Company,Portland,OR,0.051,32,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,12
485,MacTarnahans Brewing Company,Portland,OR,0.05,NA,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12
486,Stillmank Beer Company,Green Bay,WI,0.051,31,Wisco Disco,American Amber / Red Ale,16
487,Redhook Brewery,Woodinville,WA,0.058,27,Copper Hook (2011),American Amber / Red Ale,12
487,Redhook Brewery,Woodinville,WA,0.065,44,Long Hammer IPA,American IPA,12
487,Redhook Brewery,Woodinville,WA,0.065,44,Long Hammer IPA,American IPA,16
488,Dock Street Brewery,Philadelphia,PA,NA,NA,Dock Street Amber Beer (1992),American Amber / Red Ale,12
489,Blue Point Brewing Company,Patchogue,NY,0.055,28,Toasted Lager,Vienna Lager,12
489,Blue Point Brewing Company,Patchogue,NY,0.044,16,Blue Point Summer Ale,American Blonde Ale,12
489,Blue Point Brewing Company,Patchogue,NY,0.06,40,Blue Point White IPA,American White IPA,12
489,Blue Point Brewing Company,Patchogue,NY,0.07,NA,Toxic Sludge,American Black Ale,16
490,Tampa Bay Brewing Company,Tampa,FL,0.07,80,Old Elephant Foot IPA,American IPA,16
490,Tampa Bay Brewing Company,Tampa,FL,0.055,NA,Loafin Bräu,Altbier,16
491,Devil's Canyon Brewery,Belmont,CA,0.074,12,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16
491,Devil's Canyon Brewery,Belmont,CA,0.071,85,California Sunshine Rye IPA,American IPA,16
491,Devil's Canyon Brewery,Belmont,CA,NA,NA,Kaleidoscope Collaboration 2012,American Black Ale,16
491,Devil's Canyon Brewery,Belmont,CA,0.054,27,Deadicated Amber,American Amber / Red Ale,16
492,Stone Coast Brewing Company,Portland,ME,0.045,NA,Sunsplash Golden Ale (2004),American Blonde Ale,12
493,Broken Tooth Brewing Company,Anchorage,AK,0.061,64,Fairweather IPA,American IPA,12
493,Broken Tooth Brewing Company,Anchorage,AK,0.048,NA,Chugach Session Ale,Cream Ale,12
493,Broken Tooth Brewing Company,Anchorage,AK,0.052,17,Polar Pale Ale,American Pale Ale (APA),12
493,Broken Tooth Brewing Company,Anchorage,AK,0.05,15,Northern Lights Amber Ale,American Amber / Red Ale,12
494,Seven Brides Brewery,Silverton,OR,0.07,55,Becky's Black Cat Porter,American Porter,16
494,Seven Brides Brewery,Silverton,OR,0.07,105,Frankenlou's IPA,American IPA,16
495,Newburyport Brewing Company,Newburyport,MA,0.055,NA,Newburyport Pale Ale,American Pale Ale (APA),12
495,Newburyport Brewing Company,Newburyport,MA,0.054,NA,Plum Island Belgian White,Witbier,12
495,Newburyport Brewing Company,Newburyport,MA,0.072,NA,Green Head IPA,American IPA,12
496,Dry Dock Brewing Company,Aurora,CO,0.058,49,Dry Dock Amber Ale,American Amber / Red Ale,12
496,Dry Dock Brewing Company,Aurora,CO,0.043,12,Dry Dock Hefeweizen,Hefeweizen,12
496,Dry Dock Brewing Company,Aurora,CO,0.051,17,Apricot Blonde,Fruit / Vegetable Beer,12
496,Dry Dock Brewing Company,Aurora,CO,0.066,100,Hop Abomination,American IPA,12
497,Cans Bar and Canteen,Charlotte,NC,NA,NA,THP Dark (2006),English Dark Mild Ale,12
497,Cans Bar and Canteen,Charlotte,NC,NA,NA,THP Light (2006),American Blonde Ale,12
497,Cans Bar and Canteen,Charlotte,NC,NA,NA,THP Amber (2006),American Amber / Red Ale,12
497,Cans Bar and Canteen,Charlotte,NC,NA,NA,THP White (2006),Witbier,12
498,Sprecher Brewing Company,Glendale,WI,0.05,22,Special Amber,Vienna Lager,12
498,Sprecher Brewing Company,Glendale,WI,0.05,22,Special Amber,Vienna Lager,12
499,Wildwood Brewing Company,Stevensville,MT,0.05,NA,Ambitious Lager,Munich Helles Lager,16
499,Wildwood Brewing Company,Stevensville,MT,0.075,NA,Bodacious Bock,Bock,16
499,Wildwood Brewing Company,Stevensville,MT,0.054,NA,Mystical Stout,Irish Dry Stout,16
500,High Noon Saloon And Brewery,Leavenworth,KS,0.055,NA,Annie's Amber Ale,American Amber / Red Ale,12
500,High Noon Saloon And Brewery,Leavenworth,KS,0.045,NA,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,12
500,High Noon Saloon And Brewery,Leavenworth,KS,0.044,22,Tonganoxie Honey Wheat,American Pale Wheat Ale,12
501,Woodchuck Hard Cider,Middlebury,VT,0.05,NA,Woodchuck Amber Hard Cider,Cider,12
502,Sea Dog Brewing Company,Portland,ME,0.047,NA,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,12
503,Oskar Blues Brewery,Lyons,CO,0.087,60,Gordon Beer (2006),American Double / Imperial IPA,12
503,Oskar Blues Brewery,Lyons,CO,0.052,NA,Leroy (2005),American Brown Ale,12
503,Oskar Blues Brewery,Lyons,CO,0.065,65,Dale's Pale Ale (2002),American Pale Ale (APA),12
503,Oskar Blues Brewery,Lyons,CO,0.065,65,Dale's Pale Ale (2003),American Pale Ale (APA),12
503,Oskar Blues Brewery,Lyons,CO,0.065,65,Dale's Pale Ale (2004),American Pale Ale (APA),12
503,Oskar Blues Brewery,Lyons,CO,0.065,65,Dale's Pale Ale (2006),American Pale Ale (APA),12
503,Oskar Blues Brewery,Lyons,CO,0.065,65,Dale's Pale Ale (2008),American Pale Ale (APA),12
503,Oskar Blues Brewery,Lyons,CO,0.08,35,Old Chub (2003),Scottish Ale,12
503,Oskar Blues Brewery,Lyons,CO,0.08,35,Old Chub (2004),Scottish Ale,12
503,Oskar Blues Brewery,Lyons,CO,0.08,35,Old Chub (2008),Scottish Ale,12
503,Oskar Blues Brewery,Lyons,CO,0.099,98,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,12
503,Oskar Blues Brewery,Lyons,CO,0.095,98,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,12
503,Oskar Blues Brewery,Lyons,CO,0.092,85,Gordon (2005),American Double / Imperial IPA,12
504,Carolina Beer & Beverage,Mooresville,NC,0.035,NA,Carolina Blonde Light (2005),American Blonde Ale,12
504,Carolina Beer & Beverage,Mooresville,NC,0.05,NA,Carolina Blonde (2006),American Blonde Ale,12
504,Carolina Beer & Beverage,Mooresville,NC,0.04,NA,Carolina Lighthouse (2007),American Blonde Ale,12
505,Krebs Brewing Company (Pete's Pl...,Krebs,OK,0.04,9,Choc Beer (2003),American Dark Wheat Ale,12
506,Warbird Brewing Company,Fort Wayne,IN,0.047,NA,T-6 Red Ale (2004),American Amber / Red Ale,12
507,Mudshark Brewing Company,Lake Havasu City,AZ,0.055,NA,Dry Heat Hefeweizen (2006),Hefeweizen,12
507,Mudshark Brewing Company,Lake Havasu City,AZ,0.085,NA,Full Moon Belgian White Ale (2007),Witbier,12
507,Mudshark Brewing Company,Lake Havasu City,AZ,0.042,NA,Up River Light,Light Lager,12
507,Mudshark Brewing Company,Lake Havasu City,AZ,0.072,NA,Desert Magic IPA,American IPA,12
